STATEFP,COUNTYFP,TRACTCE,PUMA5CE
34,017,014000,00701
34,017,014101,00701
34,017,014102,00701
34,017,014200,00701
34,017,014300,00701
34,017,014400,00701
34,017,014501,00701
34,017,014502,00701
34,017,014600,00701
34,017,014700,00701
34,017,014800,00701
34,017,014900,00701
34,017,015001,00701
34,017,015002,00701
34,017,015100,00701
34,017,015201,00701
34,017,015202,00701
34,017,015300,00701
34,017,015500,00701
34,017,015600,00701
34,017,015700,00701
34,017,015801,00701
34,017,015802,00701
34,017,015900,00701
34,017,016000,00701
34,017,019800,00701
34,017,019900,00701
34,017,020000,00701
34,017,020100,00701
34,017,032400,00701
34,017,016100,00702
34,017,016200,00702
34,017,016300,00702
34,017,016400,00702
34,017,016500,00702
34,017,016600,00702
34,017,016700,00702
34,017,016800,00702
34,017,016900,00702
34,017,017000,00702
34,017,017100,00702
34,017,017200,00702
34,017,017300,00702
34,017,017400,00702
34,017,017500,00702
34,017,017600,00702
34,017,017700,00702
34,017,017800,00702
34,017,017900,00702
34,017,018000,00702
34,017,018100,00702
34,017,018200,00702
34,017,018301,00702
34,017,018302,00702
34,017,018400,00702
34,017,018500,00702
34,017,018600,00702
34,017,018701,00702
34,017,018702,00702
34,017,018800,00702
34,017,018900,00702
34,017,019000,00702
34,017,019100,00702
34,017,019200,00702
34,017,019300,00702
34,017,019400,00702
34,017,005400,00703
34,017,010100,00703
34,017,010200,00703
34,017,010300,00703
34,017,010400,00703
34,017,010500,00703
34,017,010600,00703
34,017,010700,00703
34,017,010800,00703
34,017,010900,00703
34,017,011000,00703
34,017,011100,00703
34,017,011200,00703
34,017,011300,00703
34,017,011400,00703
34,017,011500,00703
34,017,011600,00703
34,017,012300,00703
34,017,012400,00703
34,017,012500,00703
34,017,012600,00703
34,017,012700,00703
34,017,012800,00703
34,017,012900,00703
34,017,013000,00703
34,017,013100,00703
34,017,013200,00703
34,017,013300,00703
34,017,013400,00703
34,017,013500,00703
34,017,013600,00703
34,017,013700,00703
34,017,013800,00703
34,017,013900,00703
34,019,010100,00800
34,019,010200,00800
34,019,010300,00800
34,019,010400,00800
34,019,010500,00800
34,019,010600,00800
34,019,010701,00800
34,019,010702,00800
34,019,010801,00800
34,019,010802,00800
34,019,010900,00800
34,019,011001,00800
34,019,011002,00800
34,019,011100,00800
34,019,011201,00800
34,019,011202,00800
34,019,011301,00800
34,019,011302,00800
34,019,011303,00800
34,019,011304,00800
34,019,011400,00800
34,019,011500,00800
34,019,011600,00800
34,019,011700,00800
34,019,011800,00800
34,019,011900,00800
34,021,000100,02301
34,021,000200,02301
34,021,000300,02301
34,021,000400,02301
34,021,000500,02301
34,021,000600,02301
34,021,000700,02301
34,021,000800,02301
34,021,000900,02301
34,021,001000,02301
34,021,001101,02301
34,021,001102,02301
34,021,001200,02301
34,021,001300,02301
34,021,001401,02301
34,021,001402,02301
34,021,001500,02301
34,021,001600,02301
34,021,001700,02301
34,021,001800,02301
34,021,001900,02301
34,021,002000,02301
34,021,002100,02301
34,021,002200,02301
34,021,002400,02301
34,021,003400,02301
34,021,003500,02301
34,021,003601,02301
34,021,003602,02301
34,021,003703,02301
34,021,003704,02301
34,021,003705,02301
34,021,003706,02301
34,021,003100,02302
34,021,003201,02302
34,021,003202,02302
34,021,003301,02302
34,021,003302,02302
34,021,003800,02302
34,021,003902,02302
34,021,003903,02302
34,021,003904,02302
34,021,003905,02302
34,021,004000,02302
34,021,004201,02302
34,021,004203,02302
34,021,004204,02302
34,021,004301,02302
34,021,004304,02302
34,021,004306,02302
34,021,004307,02302
34,021,004403,02302
34,021,004404,02302
34,021,004405,02302
34,021,004406,02302
34,021,004407,02302
34,021,004501,02302
34,021,004502,02302
34,021,002500,02303
34,021,002601,02303
34,021,002602,02303
34,021,002701,02303
34,021,002702,02303
34,021,002800,02303
34,021,002902,02303
34,021,002903,02303
34,021,002904,02303
34,021,003001,02303
34,021,003002,02303
34,021,003003,02303
34,021,003004,02303
34,021,003006,02303
34,021,003007,02303
34,021,003008,02303
34,021,003009,02303
34,021,004309,02303
34,021,004310,02303
34,023,007702,00901
34,023,007703,00901
34,023,007704,00901
34,023,007801,00901
34,023,007804,00901
34,023,007805,00901
34,023,007806,00901
34,023,007906,00901
34,023,007907,00901
34,023,007909,00901
34,023,007910,00901
34,023,007911,00901
34,023,007912,00901
34,023,008001,00901
34,023,008101,00901
34,023,008102,00901
34,023,008103,00901
34,023,008202,00901
34,023,008204,00901
34,023,008205,00901
34,023,008206,00901
34,023,008207,00901
34,023,008208,00901
34,023,008209,00901
34,023,008300,00901
34,023,006203,00902
34,023,006204,00902
34,023,006205,00902
34,023,006207,00902
34,023,006601,00902
34,023,006604,00902
34,023,006605,00902
34,023,006606,00902
34,023,008403,00902
34,023,008404,00902
34,023,008405,00902
34,023,008406,00902
34,023,008501,00902
34,023,008502,00902
34,023,008503,00902
34,023,008504,00902
34,023,008601,00902
34,023,008602,00902
34,023,008604,00902
34,023,008605,00902
34,023,008606,00902
34,023,008700,00902
34,023,000100,00903
34,023,000200,00903
34,023,000300,00903
34,023,000401,00903
34,023,000403,00903
34,023,000404,00903
34,023,000501,00903
34,023,000502,00903
34,023,000603,00903
34,023,000606,00903
34,023,000608,00903
34,023,000701,00903
34,023,000702,00903
34,023,000801,00903
34,023,000802,00903
34,023,000901,00903
34,023,000902,00903
34,023,001001,00903
34,023,001002,00903
34,023,001409,00903
34,023,001410,00903
34,023,001411,00903
34,023,001412,00903
34,023,001413,00903
34,023,001414,00904
34,023,001415,00904
34,023,001416,00904
34,023,001417,00904
34,023,001502,00904
34,023,001504,00904
34,023,001505,00904
34,023,001506,00904
34,023,001600,00904
34,023,001701,00904
34,023,001702,00904
34,023,001803,00904
34,023,001804,00904
34,023,001805,00904
34,023,001901,00904
34,023,001902,00904
34,023,001903,00904
34,023,002000,00904
34,023,002101,00904
34,023,002102,00904
34,023,002200,00904
34,023,003201,00904
34,023,003203,00904
34,023,003300,00904
34,023,008900,00904
34,023,002301,00905
34,023,002302,00905
34,023,002401,00905
34,023,002402,00905
34,023,002500,00905
34,023,002603,00905
34,023,002604,00905
34,023,002605,00905
34,023,002701,00905
34,023,002703,00905
34,023,002805,00905
34,023,002901,00905
34,023,002902,00905
34,023,003001,00905
34,023,003002,00905
34,023,003101,00905
34,023,003102,00905
34,023,003401,00905
34,023,003500,00905
34,023,003600,00905
34,023,003700,00905
34,023,003800,00905
34,023,009000,00905
34,023,009100,00905
34,023,001100,00906
34,023,001200,00906
34,023,001300,00906
34,023,005100,00906
34,023,005200,00906
34,023,005300,00906
34,023,005500,00906
34,023,005601,00906
34,023,005602,00906
34,023,005700,00906
34,023,005800,00906
34,023,006001,00906
34,023,006002,00906
34,023,006101,00906
34,023,006103,00906
34,023,006104,00906
34,023,006206,00906
34,023,006300,00906
34,023,006403,00906
34,023,006500,00906
34,023,006607,00906
34,023,006608,00906
34,023,006701,00906
34,023,006703,00906
34,023,006800,00906
34,023,006900,00906
34,023,007000,00906
34,023,008800,00906
34,023,009300,00906
34,023,009400,00906
34,023,004000,00907
34,023,004100,00907
34,023,004200,00907
34,023,004300,00907
34,023,004400,00907
34,023,004500,00907
34,023,004600,00907
34,023,004700,00907
34,023,004800,00907
34,023,004900,00907
34,023,005000,00907
34,023,007101,00907
34,023,007102,00907
34,023,007103,00907
34,023,007202,00907
34,023,007203,00907
34,023,007301,00907
34,023,007303,00907
34,023,007304,00907
34,023,007402,00907
34,023,007500,00907
34,023,007600,00907
34,023,007905,00907
34,023,007908,00907
34,023,009200,00907
34,025,804800,01101
34,025,807400,01101
34,025,807500,01101
34,025,807600,01101
34,025,807700,01101
34,025,807800,01101
34,025,807900,01101
34,025,808001,01101
34,025,808002,01101
34,025,808100,01101
34,025,808200,01101
34,025,808300,01101
34,025,808401,01101
34,025,808402,01101
34,025,808500,01101
34,025,808600,01101
34,025,808701,01101
34,025,808702,01101
34,025,808800,01101
34,025,808900,01101
34,025,809000,01101
34,025,809100,01101
34,025,809200,01101
34,025,809301,01101
34,025,809302,01101
34,025,809400,01101
34,025,990000,01101
34,025,810001,01102
34,025,810002,01102
34,025,810003,01102
34,025,810004,01102
34,025,810101,01102
34,025,810102,01102
34,025,810200,01102
34,025,810300,01102
34,025,810401,01102
34,025,810402,01102
34,025,810501,01102
34,025,810502,01102
34,025,810503,01102
34,025,810600,01102
34,025,810700,01102
34,025,810800,01102
34,025,810900,01102
34,025,811000,01102
34,025,811900,01102
34,025,812000,01102
34,025,812501,01102
34,025,812502,01102
34,025,804100,01103
34,025,804700,01103
34,025,805001,01103
34,025,805100,01103
34,025,805300,01103
34,025,805400,01103
34,025,805500,01103
34,025,805600,01103
34,025,805700,01103
34,025,805800,01103
34,025,805900,01103
34,025,806000,01103
34,025,806100,01103
34,025,806201,01103
34,025,806202,01103
34,025,806300,01103
34,025,806400,01103
34,025,806501,01103
34,025,806502,01103
34,025,806503,01103
34,025,806504,01103
34,025,806600,01103
34,025,807003,01103
34,025,807004,01103
34,025,807100,01103
34,025,807200,01103
34,025,807300,01103
34,025,812200,01103
34,025,812400,01103
34,025,800100,01104
34,025,800200,01104
34,025,800400,01104
34,025,800500,01104
34,025,800601,01104
34,025,800602,01104
34,025,800701,01104
34,025,800702,01104
34,025,800800,01104
34,025,800900,01104
34,025,801000,01104
34,025,801400,01104
34,025,803400,01104
34,025,803500,01104
34,025,803600,01104
34,025,803700,01104
34,025,803800,01104
34,025,803900,01104
34,025,804200,01104
34,025,804500,01104
34,025,804600,01104
34,025,812100,01104
34,025,812300,01104
34,025,801100,01105
34,025,801200,01105
34,025,801300,01105
34,025,801500,01105
34,025,801600,01105
34,025,801700,01105
34,025,801800,01105
34,025,801900,01105
34,025,802000,01105
34,025,802100,01105
34,025,802200,01105
34,025,802300,01105
34,025,802400,01105
34,025,802500,01105
34,025,802600,01105
34,025,802700,01105
34,025,802800,01105
34,025,802900,01105
34,025,803000,01105
34,025,803100,01105
34,025,803201,01105
34,025,803202,01105
34,025,803300,01105
34,025,809501,01106
34,025,809502,01106
34,025,809600,01106
34,025,809701,01106
34,025,809703,01106
34,025,809704,01106
34,025,809901,01106
34,025,809902,01106
34,025,809903,01106
34,025,811101,01106
34,025,811102,01106
34,025,811200,01106
34,025,811301,01106
34,025,811303,01106
34,025,811304,01106
34,025,811401,01106
34,025,811402,01106
34,025,811501,01106
34,025,811502,01106
34,025,811600,01106
34,027,040200,01501
34,027,040300,01501
34,027,040400,01501
34,027,040500,01501
34,027,040600,01501
34,027,040701,01501
34,027,040702,01501
34,027,041300,01501
34,027,041400,01501
34,027,041500,01501
34,027,044300,01501
34,027,044401,01501
34,027,044403,01501
34,027,044404,01501
34,027,044501,01501
34,027,044502,01501
34,027,044601,01501
34,027,044602,01501
34,027,044701,01501
34,027,044702,01501
34,027,044800,01501
34,027,044900,01501
34,027,045000,01501
34,027,045100,01501
34,027,045200,01502
34,027,045300,01502
34,027,045401,01502
34,027,045402,01502
34,027,045501,01502
34,027,045502,01502
34,027,045602,01502
34,027,045603,01502
34,027,045701,01502
34,027,045703,01502
34,027,045704,01502
34,027,045804,01502
34,027,045901,01502
34,027,045902,01502
34,027,046000,01502
34,027,046103,01502
34,027,046104,01502
34,027,046105,01502
34,027,046106,01502
34,027,046201,01502
34,027,046202,01502
34,027,046297,01502
34,027,046298,01502
34,027,046300,01502
34,027,046400,01502
34,027,040101,01503
34,027,040102,01503
34,027,040801,01503
34,027,040803,01503
34,027,040804,01503
34,027,040805,01503
34,027,040900,01503
34,027,041000,01503
34,027,041100,01503
34,027,041200,01503
34,027,041601,01503
34,027,041602,01503
34,027,041603,01503
34,027,041604,01503
34,027,041701,01503
34,027,041702,01503
34,027,041704,01503
34,027,041705,01503
34,027,041706,01503
34,027,041801,01503
34,027,041802,01503
34,027,041803,01503
34,027,041901,01503
34,027,041902,01503
34,027,042000,01504
34,027,042100,01504
34,027,042200,01504
34,027,042301,01504
34,027,042302,01504
34,027,042500,01504
34,027,042600,01504
34,027,042700,01504
34,027,042800,01504
34,027,042900,01504
34,027,043000,01504
34,027,043100,01504
34,027,043200,01504
34,027,043301,01504
34,027,043302,01504
34,027,043303,01504
34,027,043401,01504
34,027,043402,01504
34,027,043500,01504
34,027,043600,01504
34,027,043700,01504
34,027,043800,01504
34,027,043900,01504
34,027,044000,01504
34,027,044101,01504
34,027,044102,01504
34,027,044200,01504
34,029,732001,01201
34,029,732002,01201
34,029,732101,01201
34,029,732103,01201
34,029,732104,01201
34,029,733000,01201
34,029,734001,01201
34,029,734002,01201
34,029,734003,01201
34,029,735001,01201
34,029,735002,01201
34,029,735101,01201
34,029,735103,01201
34,029,735104,01201
34,029,736001,01201
34,029,736002,01201
34,029,736101,01201
34,029,736102,01201
34,029,736105,01201
34,029,737000,01201
34,029,738001,01201
34,029,738002,01201
34,029,738100,01201
34,029,739000,01201
34,029,980100,01201
34,029,990000,01201
34,029,722800,01202
34,029,722900,01202
34,029,723000,01202
34,029,723100,01202
34,029,723200,01202
34,029,723300,01202
34,029,723400,01202
34,029,723500,01202
34,029,723600,01202
34,029,724000,01202
34,029,725001,01202
34,029,725002,01202
34,029,725100,01202
34,029,726000,01202
34,029,727002,01202
34,029,728000,01202
34,029,729000,01202
34,029,730000,01202
34,029,731001,01202
34,029,731002,01202
34,029,731101,01202
34,029,731102,01202
34,029,731103,01202
34,029,731201,01202
34,029,731202,01202
34,029,731203,01202
34,029,731204,01202
34,029,731205,01202
34,029,731206,01202
34,029,980000,01202
34,029,713300,01203
34,029,713401,01203
34,029,713402,01203
34,029,714000,01203
34,029,715000,01203
34,029,715200,01203
34,029,715301,01203
34,029,715302,01203
34,029,715401,01203
34,029,715402,01203
34,029,715500,01203
34,029,715600,01203
34,029,715700,01203
34,029,715800,01203
34,029,715901,01203
34,029,715902,01203
34,029,716000,01203
34,029,722001,01203
34,029,722002,01203
34,029,722100,01203
34,029,722200,01203
34,029,722300,01203
34,029,717001,01204
34,029,717002,01204
34,029,717101,01204
34,029,717102,01204
34,029,717200,01204
34,029,717300,01204
34,029,717400,01204
34,029,717501,01204
34,029,717502,01204
34,029,718000,01204
34,029,720001,01204
34,029,720101,01204
34,029,720102,01204
34,029,720103,01204
34,029,720202,01204
34,029,720203,01204
34,029,720204,01204
34,029,720205,01204
34,029,720206,01204
34,029,721000,01204
34,029,739100,01204
34,029,710100,01205
34,029,711100,01205
34,029,711200,01205
34,029,711300,01205
34,029,711400,01205
34,029,712000,01205
34,029,713000,01205
34,029,713100,01205
34,029,713201,01205
34,029,713202,01205
34,029,713203,01205
34,029,713500,01205
34,029,713600,01205
34,029,713700,01205
34,029,713800,01205
34,029,713900,01205
34,029,714100,01205
34,029,714200,01205
34,029,714300,01205
34,029,714400,01205
34,029,722401,01205
34,029,722402,01205
34,029,722500,01205
34,029,722600,01205
34,029,722701,01205
34,029,722702,01205
34,029,727001,01205
34,031,180100,00400
34,031,180201,00400
34,031,180202,00400
34,031,180300,00400
34,031,180600,00400
34,031,180700,00400
34,031,180800,00400
34,031,180900,00400
34,031,181000,00400
34,031,181100,00400
34,031,181200,00400
34,031,181300,00400
34,031,181400,00400
34,031,181500,00400
34,031,181702,00400
34,031,181800,00400
34,031,181900,00400
34,031,182000,00400
34,031,182100,00400
34,031,182200,00400
34,031,182301,00400
34,031,182302,00400
34,031,182400,00400
34,031,182500,00400
34,031,182600,00400
34,031,182700,00400
34,031,182800,00400
34,031,182900,00400
34,031,183000,00400
34,031,183101,00400
34,031,183102,00400
34,031,183200,00400
34,031,264200,00400
34,031,124321,00501
34,031,124322,00501
34,031,124323,00501
34,031,124401,00501
34,031,124402,00501
34,031,124500,00501
34,031,124601,00501
34,031,124602,00501
34,031,124700,00501
34,031,124800,00501
34,031,124900,00501
34,031,125000,00501
34,031,125100,00501
34,031,175200,00501
34,031,175301,00501
34,031,175302,00501
34,031,175401,00501
34,031,175402,00501
34,031,175500,00501
34,031,175601,00501
34,031,175602,00501
34,031,175701,00501
34,031,175703,00501
34,031,175704,00501
34,031,175801,00501
34,031,175802,00501
34,031,175900,00501
34,031,124200,00502
34,031,124311,00502
34,031,124312,00502
34,031,133701,00502
34,031,133702,00502
34,031,143200,00502
34,031,143300,00502
34,031,143400,00502
34,031,154001,00502
34,031,154002,00502
34,031,163500,00502
34,031,203600,00502
34,031,223801,00502
34,031,223802,00502
34,031,223900,00502
34,031,246101,00502
34,031,246104,00502
34,031,246300,00502
34,031,264101,00502
34,031,264102,00502
34,031,116500,00503
34,031,196401,00503
34,031,196402,00503
34,031,216701,00503
34,031,216702,00503
34,031,236601,00503
34,031,236602,00503
34,031,246001,00503
34,031,246002,00503
34,031,246003,00503
34,031,246102,00503
34,031,246103,00503
34,031,246201,00503
34,031,246202,00503
34,031,246203,00503
34,031,256801,00503
34,031,256802,00503
34,031,256803,00503
34,031,256804,00503
34,031,256805,00503
34,033,020100,02500
34,033,020200,02500
34,033,020300,02500
34,033,020400,02500
34,033,020500,02500
